month,quarter,nowcasting_GDP,actual_gdp_yoy,actual_gdp_lag1,actual_gdp_lag2,past2_actual_gdp_mean,gdp_gap_vs_lag2_avg,gdp_signal_direction,gdp_signal_abs,nowcasting_gdp_diff,actual_gdp_yoy_diff,中债-新综合财富(3-5年)指数__next_1m,中债-新综合净价(3-5年)指数__next_1m,中债-新综合全价(3-5年)指数__next_1m,中债-综合财富(3-5年)指数__next_1m,中债-综合净价(3-5年)指数__next_1m,中债-综合全价(3-5年)指数__next_1m,中债-新综合财富(5-7年)指数__next_1m,中债-新综合净价(5-7年)指数__next_1m,中债-新综合全价(5-7年)指数__next_1m,中债-综合财富(5-7年)指数__next_1m,中债-综合净价(5-7年)指数__next_1m,中债-综合全价(5-7年)指数__next_1m,中国:GDP:不变价:当季值同比,万得一致预测:中国:GDP:不变价:当季同比,中国:制造业PMI:一阶差分,中国:非制造业PMI:服务业:一阶差分,中国:工业增加值:规模以上工业企业:当月同比(1-2月拆分),中国:全社会用电量:当月同比,中国:社会消费品零售总额:当月同比(1-2月合并),中国:固定资产投资完成额:当月同比,中国:CPI:当月同比,中国:PPI:当月同比,中国:城镇调查失业率:一阶差分,quarter__macro,逆回购7天_月末_较上月变动,MLF1Y_月末_较上月变动,LPR1Y_月末_较上月变动,DR007_月均_较上月变动,资金利差_DR007减逆回购_较上月变动,资金利差_DR007减MLF_较上月变动
2019-09,2019Q3,5.852536690735344,6.0,6.1,6.4,6.25,-0.3974633092646558,-1.0,0.3974633092646558,-0.24035522176527113,0.0,-0.0041408239162501,-0.0041403024759847,-0.0033130956749007,-0.00331330956361,0.0002352496728945,0.0002333347340008,-0.0023704895710836,-0.002377384040716,-0.0066065999134473,-0.00660605773544,-0.0051165848572372,-0.0051159137664824,6.0,6.08,0.2999999999999971,0.5,5.8,4.41,7.8,2.0485175202156403,3.0,-1.2,0.0,2019Q3,0.0,0.0,-0.04999999999999982,-0.059362987012987034,-0.059362987012987034,-0.059362987012987034
2019-10,2019Q4,5.974223420978734,5.9,6.0,6.1,6.05,-0.07577657902126589,-1.0,0.07577657902126589,0.12168673024338972,-0.09999999999999964,0.001082439122785,0.0010819131346857,0.0015125734362086,0.0015126108370808,0.0051783277067849,0.0051816973549316,0.0074878702020055,0.0074933177655993,0.0036204704564026,0.0036197486187432,0.0039118991645019,0.0039120599364939,,,-0.5,-1.6000000000000014,4.7,5.03,7.2,-27.25089332786597,3.8,-1.6,-0.1000000000000005,2019Q4,0.0,0.0,0.0,0.07637518796992504,0.07637518796992504,0.07637518796992504
2019-11,2019Q4,5.711077630476286,5.9,6.0,6.1,6.05,-0.338922369523714,-1.0,0.338922369523714,-0.26314579050244813,0.0,0.003836783011156,0.0038365576424028,0.0054365890845502,0.0054363492970004,0.0080635629648919,0.0080713269538765,0.0108706592377922,0.0108880777153534,0.0069034719530223,0.0069029414710692,0.0080325708923267,0.0080324954084636,,,0.9000000000000057,2.1000000000000014,6.2,4.71,8.0,-64.3851851851852,4.5,-1.4,0.0,2019Q4,-0.04999999999999982,-0.04999999999999982,-0.04999999999999982,-0.10861328320802022,-0.058613283208020395,-0.058613283208020395
2019-12,2019Q4,5.781186451996099,5.9,6.0,6.1,6.05,-0.26881354800390067,-1.0,0.26881354800390067,0.07010882151981335,0.0,0.0056684090300047,0.0056673968915186,0.0067169408869569,0.006717780013723,0.0090996304129089,0.0091079082429967,0.010422580583054,0.0104403059025575,0.0071892108228217,0.0071896294817328,0.0090489192844565,0.0090483013936908,5.9,6.05,0.0,-0.5,6.9,13.77,8.0,-71.21555915721231,4.5,-0.5,0.1000000000000005,2019Q4,0.0,0.0,0.0,-0.09896709956709993,-0.09896709956709993,-0.09896709956709993
2020-01,2020Q1,6.0951409683192646,-6.8,5.9,6.0,5.95,0.14514096831926437,1.0,0.14514096831926437,0.3139545163231654,-12.7,0.0098777577886517,0.0098774979523352,0.0105661499759004,0.0105666824016004,0.0136858998572377,0.0137181329242956,0.0186899895604624,0.0187331874636509,0.0151555177958824,0.0151545556639725,0.0148469259607244,0.014847098951638,,,-0.2000000000000028,0.1000000000000014,-4.313519,,,,5.4,0.1,0.0999999999999996,2020Q1,0.0,0.0,0.0,0.07696149732620361,0.0,0.07696149732620361
2020-02,2020Q1,5.925992764243283,-6.8,5.9,6.0,5.95,-0.02400723575671737,-1.0,0.02400723575671737,-0.16914820407598175,0.0,0.0065748419774132,0.0065750857030113,0.0058083149492171,0.00580886455728,0.0104928898189067,0.0105466902008812,0.014016996067607,0.0140862470337914,0.0103831618890162,0.0103837669083322,0.0102929909911264,0.010292847794703,,,-14.299999999999995,-23.0,-25.867052,-10.09,-20.5,26.37187606659334,5.2,-0.4,0.9000000000000004,2020Q1,-0.10000000000000009,-0.10000000000000009,-0.10000000000000053,-0.30785058823529443,-0.13088909090909073,-0.20785058823529434
2020-03,2020Q1,1.95858341870604,-6.8,5.9,6.0,5.95,-3.99141658129396,-1.0,3.99141658129396,-3.967409345537243,0.0,0.02095038464863,0.0209500781689946,0.0199379797942178,0.0199381466236512,0.0246788078759718,0.0247522244599309,0.0299670268235079,0.0300418739552019,0.0265045484769261,0.0265042733339251,0.0243584988198739,0.0243581618477217,-6.8,-4.77,16.299999999999997,21.7,-1.1,-4.17,-15.8,13.31802269838793,4.3,-1.5,-0.2999999999999998,2020Q1,-0.19999999999999973,0.0,0.0,-0.32127454545454537,-0.12127454545454563,-0.32127454545454537
2020-04,2020Q2,-6.890071268557498,3.2,-6.8,5.9,-0.44999999999999973,-6.440071268557498,-1.0,6.440071268557498,-8.848654687263538,10.0,-0.0084359080629002,-0.0084358442041334,-0.0070336404785704,-0.0070328503414354,-0.0044340972302443,-0.0044230386125271,-0.0083879238527512,-0.0083786112821626,-0.0121600250055721,-0.0121607269084721,-0.0112601096770293,-0.0112595939027708,,,-1.2000000000000028,0.3000000000000042,3.9,0.69,-7.5,-7.616358598435689,3.3,-3.1,0.0999999999999996,2020Q2,0.0,-0.19999999999999973,-0.19999999999999973,-0.4672409090909089,0.0,-0.26724090909090914
2020-05,2020Q2,-3.4562638952637625,3.2,-6.8,5.9,-0.44999999999999973,-3.006263895263763,-1.0,3.006263895263763,3.4338073732937353,0.0,-0.0202285790682645,-0.0202272961200024,-0.0203479807203889,-0.0203480133266763,-0.0157846059178946,-0.0157905441376052,-0.0147201232649074,-0.0147261539177159,-0.0188296543814435,-0.0188289605898823,-0.0187837177100923,-0.0187830575924742,,,-0.1999999999999957,0.1999999999999957,4.4,4.61,-2.8,15.76583265275819,2.4,-3.7,-0.0999999999999996,2020Q2,0.0,0.0,0.0,0.046732296650717764,-0.4205086124401911,0.046732296650717764
2020-06,2020Q2,-0.7176825577984962,3.2,-6.8,5.9,-0.44999999999999973,-0.2676825577984965,-1.0,0.2676825577984965,2.7385813374652663,0.0,-0.0050535053743,-0.0050531614014683,-0.0047147630907533,-0.0047148016059932,-0.0010387978129068,-0.0010273073858294,-0.0009245106088503,-0.0009127173621603,-0.0046871890195248,-0.0046874629084182,-0.0040403243340348,-0.0040407207039275,3.2,2.87,0.2999999999999971,1.1000000000000014,4.8,6.07,-1.8,33.33063681076884,2.5,-3.0,-0.2000000000000001,2020Q2,0.0,0.0,0.0,0.4708869674185465,0.4708869674185465,0.4708869674185465
2020-07,2020Q3,4.834423828845662,4.9,3.2,-6.8,-1.7999999999999998,6.634423828845661,1.0,6.634423828845661,5.552106386644158,1.7000000000000002,-0.0050607751548535,-0.0050613637907677,-0.0058848248004874,-0.005885380919698,-0.0007392847909478,-0.0007443038483956,0.0008198842543289,0.0008159602557833,-0.0032295956428514,-0.0032297828106744,-0.002851228767985,-0.0028513613735693,,,0.2000000000000028,-0.2999999999999971,4.8,2.29,-1.1,-41.613832853025926,2.7,-2.4,0.0,2020Q3,0.0,0.0,0.0,0.14308923395445117,0.14308923395445117,0.14308923395445117
2020-08,2020Q3,5.581309066459834,4.9,3.2,-6.8,-1.7999999999999998,7.381309066459834,1.0,7.381309066459834,0.7468852376141726,0.0,-0.0061344916935829,-0.0061335270131294,-0.0073806957267853,-0.0073812086729202,-0.0018932663352059,-0.0018994382959843,-0.0036017641107159,-0.0036047846069356,-0.0076290858437767,-0.0076295280770681,-0.0083925456684289,-0.0083923372902448,,,-0.1000000000000014,1.1999999999999955,5.6,7.73,0.5,-0.34543701799485,2.4,-2.0,-0.1000000000000005,2020Q3,0.0,0.0,0.0,0.13798695652173887,0.13798695652173887,0.13798695652173887
2020-09,2020Q3,5.66427995068574,4.9,3.2,-6.8,-1.7999999999999998,7.46427995068574,1.0,7.46427995068574,0.08297088422590626,0.0,4.009820049333257e-06,4.018993764454137e-06,0.0010287142703062,0.0010288037768286,0.0039656068954287,0.0039683185374841,0.0036075568146682,0.0036083068355208,-0.0001536335728227,-0.0001536425312145,0.0015063816966962,0.0015058261642664,4.9,5.24,0.5,0.9000000000000057,6.9,7.22,3.3,11.52002474099274,1.7,-2.1,-0.1999999999999993,2020Q3,0.0,0.0,0.0,0.024373913043478357,0.024373913043478357,0.024373913043478357
2020-10,2020Q4,9.131541728648289,6.5,4.9,3.2,4.050000000000001,5.081541728648288,1.0,5.081541728648288,3.4672617779625483,1.5999999999999996,-0.0003014048479965,-0.0003020944206181,0.0012744103129203,0.0012744748826416,0.0038600145907596,0.0038663287952787,0.0084034113974102,0.0084109968843075,0.0045213286950258,0.004521593160603,0.0052362536620957,0.00523604352644,,,-0.1000000000000014,0.2999999999999971,6.9,6.59,4.3,-22.80441098784997,0.5,-2.1,-0.1000000000000005,2020Q4,0.0,0.0,0.0,0.1759378516624044,0.1759378516624044,0.1759378516624044
2020-11,2020Q4,8.66111043979681,6.5,4.9,3.2,4.050000000000001,4.611110439796809,1.0,4.611110439796809,-0.4704312888514792,0.0,0.0056943845754087,0.0056942928871308,0.0076294104546468,0.0076287755003361,0.009753074058711,0.0097683773512415,0.0119379453379304,0.0119581764829825,0.0081201198525235,0.0081196664503775,0.0094174427195037,0.0094166720419703,,,0.7000000000000028,0.2000000000000028,7.0,9.38,5.0,-67.2517916096304,-0.5,-1.5,-0.0999999999999996,2020Q4,0.0,0.0,0.0,0.051540616246498416,0.051540616246498416,0.051540616246498416
2020-12,2020Q4,7.979874475711051,6.5,4.9,3.2,4.050000000000001,3.92987447571105,1.0,3.92987447571105,-0.6812359640857588,0.0,0.0015193264754436,0.0015187763634514,0.0028499081565493,0.0028502427749026,0.0054145456734107,0.0054191080914707,0.0052365371766034,0.005240713892237,0.0015346435857257,0.0015347329185888,0.0018792451486739,0.0018796590433671,6.5,6.23,-0.2000000000000028,-0.9000000000000057,7.3,17.25,4.6,-15.2859269638322,0.2,-0.4,0.0,2020Q4,0.0,0.0,0.0,-0.2758828157349895,-0.2758828157349895,-0.2758828157349895
2021-01,2021Q1,5.571736738572828,18.9,6.5,4.9,5.7,-0.12826326142717193,-1.0,0.12826326142717193,-2.4081377371382224,12.399999999999999,-0.0039755247692696,-0.0039756010765998,-0.0019723688158489,-0.0019722831370243,-0.0001920163552754,-0.0001943328393254,-0.0024852869125169,-0.002491543980064,-0.0061288483466362,-0.0061292034242613,-0.0062393494069411,-0.0062396332512508,,,-0.6000000000000014,-3.699999999999996,25.398571,26.16,,,-0.3,0.3,0.2000000000000001,2021Q1,0.0,0.0,0.0,0.2798654347826086,0.2798654347826086,0.2798654347826086
2021-02,2021Q1,6.970858023112768,18.9,6.5,4.9,5.7,1.2708580231127682,1.0,1.2708580231127682,1.3991212845399401,0.0,0.002046117499578,0.002045765959139,0.0023377993611701,0.0023381135168165,0.0057239655195966,0.0057325448212108,0.0050267077680317,0.0050293128857787,0.0014614176491154,0.0014615028133928,0.0019152978801155,0.0019151874881262,,,-0.6999999999999957,-0.3000000000000042,52.339181,18.53,33.8,154.7072072072072,-0.2,1.7,0.0999999999999996,2021Q1,0.0,0.0,0.0,-0.19075852941176485,-0.19075852941176485,-0.19075852941176485
2021-03,2021Q1,12.54645380974586,18.9,6.5,4.9,5.7,6.846453809745859,1.0,6.846453809745859,5.575595786633091,0.0,0.0023858255076651,0.0023852500641061,0.0013733685608685,0.0013738179460289,0.0062399677937146,0.0062539236916914,0.0083353529485559,0.0083447861250083,0.0046105018115656,0.0046098458022296,0.004532225060688,0.004531728513629,18.9,18.85,1.2999999999999972,4.400000000000006,14.1,20.73,34.2,52.32121957806921,0.4,4.4,-0.2000000000000001,2021Q1,0.0,0.0,0.0,-0.22981994884910506,-0.22981994884910506,-0.22981994884910506
2021-04,2021Q2,11.34005877442308,8.1,18.9,6.5,12.7,-1.3599412255769199,-1.0,1.3599412255769199,-1.20639503532278,-10.799999999999999,0.0020318493130127,0.0020304802662385,0.0034299291946602,0.0034297037292829,0.006082247739743,0.00608689228099,0.0067969368257125,0.0068083968444978,0.0028500069938821,0.0028501722343343,0.003586762459846,0.0035861606375244,,,-0.7999999999999972,-0.8000000000000043,9.8,14.17,17.7,-5.92656723466215,0.9,6.8,-0.2000000000000001,2021Q2,0.0,0.0,0.0,-0.06509288537549374,-0.06509288537549374,-0.06509288537549374
2021-05,2021Q2,7.12917406512125,8.1,18.9,6.5,12.7,-5.57082593487875,-1.0,5.57082593487875,-4.21088470930183,0.0,-8.387728752834445e-05,-8.40691889424372e-05,-0.0002568581577162,-0.0002577888745172,0.0039571551940273,0.0039664092967721,0.004083369119249,0.0040928922469622,8.7231350396344e-05,8.631811899961761e-05,0.0007429201726805,0.0007430543525153,,,-0.1000000000000014,-0.1000000000000014,8.8,13.47,12.4,-4.87101121889177,1.3,9.0,-0.0999999999999996,2021Q2,0.0,0.0,0.0,0.04063636363636336,0.04063636363636336,0.04063636363636336
2021-06,2021Q2,7.777282729397831,8.1,18.9,6.5,12.7,-4.922717270602169,-1.0,4.922717270602169,0.648108664276581,0.0,0.0109569780860436,0.0109569929008066,0.0107436916123275,0.0107438046377408,0.0146088486453013,0.0146259231783674,0.0173248680849855,0.0173541991967565,0.0137072292445399,0.0137080355706702,0.0148389638994883,0.0148388176876055,8.1,8.43,-0.1000000000000014,-2.0,8.3,10.75,12.1,-0.62049062049062,1.1,8.8,0.0,2021Q2,0.0,0.0,0.0,0.25189047619047633,0.25189047619047633,0.25189047619047633
2021-07,2021Q3,8.35919865339825,5.5,8.1,18.9,13.5,-5.14080134660175,-1.0,5.14080134660175,0.5819159240004197,-2.5999999999999996,0.0015275595549841,0.0015280729975484,0.002700543233242,0.0026995764720216,0.0055581232415935,0.0055681032284153,0.0078839267504688,0.0078996991235908,0.0038628207146944,0.0038630457439594,0.0033117025434441,0.0033114643788374,,,-0.5,0.2000000000000028,6.4,13.68,8.5,-43.41273404603866,1.0,9.0,0.0999999999999996,2021Q3,0.0,0.0,0.0,-0.18109047619047614,-0.18109047619047614,-0.18109047619047614
2021-08,2021Q3,7.278304263234621,5.5,8.1,18.9,13.5,-6.221695736765379,-1.0,6.221695736765379,-1.0808943901636292,0.0,-0.0020964215262977,-0.0020972475734755,-0.0024253842640286,-0.00242523892714,0.0018548210056652,0.0018584461414257,0.0020955779958662,0.0020984979492246,-0.0019230856371241,-0.0019231971839028,-0.0024282553383468,-0.002427462807503,,,-0.2999999999999971,-7.299999999999997,5.3,4.3,2.5,-6.786246875722,0.8,9.5,0.0,2021Q3,0.0,0.0,0.0,-0.021622727272727182,-0.021622727272727182,-0.021622727272727182
2021-09,2021Q3,5.41378349446499,5.5,8.1,18.9,13.5,-8.08621650553501,-1.0,8.08621650553501,-1.8645207687696308,0.0,-0.0036715518207505,-0.0036710069970805,-0.0034539479552843,-0.0034539314656917,-8.702748291467e-05,-8.265236461113545e-05,-0.0014488467336115,-0.0014475282902366,-0.0051279073038423,-0.0051282051282051,-0.0028745733639489,-0.0028737006066981,5.5,5.34,-0.5,7.199999999999996,3.1,7.63,4.4,2.60781942765013,0.7,10.7,-0.1999999999999993,2021Q3,0.0,0.0,0.0,0.14351796536796524,0.14351796536796524,0.14351796536796524
2021-10,2021Q4,5.863949222688838,4.5,5.5,8.1,6.8,-0.9360507773111619,-1.0,0.9360507773111619,0.4501657282238476,-1.0,0.005527974402208,0.0055276281468303,0.0056667881959528,0.0056666468877946,0.0093503584045184,0.0093622207449488,0.010828334519124,0.0108376486086985,0.0069097576699497,0.0069101615080169,0.0087676241516616,0.008767657907996,,,-0.3999999999999986,-0.7999999999999972,3.5,6.11,4.9,-16.812257348863,1.5,13.5,0.0,2021Q4,0.0,0.0,0.0,-0.1118540616246495,-0.1118540616246495,-0.1118540616246495
2021-11,2021Q4,5.749751944733016,4.5,5.5,8.1,6.8,-1.0502480552669837,-1.0,1.0502480552669837,-0.1141972779558218,0.0,0.0041074102167981,0.0041068558719481,0.0054613897323019,0.0054614812891209,0.0077092366177855,0.0077220375526172,0.0097370504308251,0.0097546448021488,0.0060251473348877,0.0060245890466974,0.0073083588213385,0.0073078507483681,,,0.8999999999999986,-0.5,3.8,3.1,3.9,3.20131730892605,2.3,12.9,0.0999999999999996,2021Q4,0.0,0.0,0.0,0.0306088235294113,0.0306088235294113,0.0306088235294113
2021-12,2021Q4,5.1904009385735534,4.5,5.5,8.1,6.8,-1.6095990614264464,-1.0,1.6095990614264464,-0.5593510061594626,0.0,0.0087915920986656,0.0087918461883791,0.0096455869660001,0.0096457222057009,0.0122940366270467,0.0123136629312914,0.0168722261495024,0.0169164678377418,0.0133063200261067,0.0133061854997207,0.0123959457615343,0.0123955075989161,4.5,3.97,0.1999999999999957,0.8999999999999986,4.3,-2.18,1.7,210.2102286697812,1.5,10.3,0.0999999999999996,2021Q4,0.0,0.0,-0.050000000000000266,0.26544565217391325,0.26544565217391325,0.26544565217391325
2022-01,2022Q1,4.481735972986646,4.8,4.5,5.5,5.0,-0.5182640270133536,-1.0,0.5182640270133536,-0.7086649655869071,0.2999999999999998,-0.0028806001561759,-0.0028793076255815,-0.00137961349638,-0.0013792981259439,0.0007582358171476,0.0007625671332223,-0.0009978603368085,-0.0009967308243444,-0.0048065506726393,-0.0048068306461441,-0.0050977018597445,-0.0050981503404962,,,-0.1999999999999957,-1.7000000000000028,3.857957,-1.27,,,0.9,9.1,0.2000000000000001,2022Q1,-0.10000000000000009,-0.10000000000000009,-0.09999999999999964,-0.2602289855072466,-0.1602289855072465,-0.1602289855072465
2022-02,2022Q1,4.547362945388111,4.8,4.5,5.5,5.0,-0.4526370546118894,-1.0,0.4526370546118894,0.0656269724014642,0.0,-0.0046816220948114,-0.0046814666092269,-0.0058145953054031,-0.0058143966588491,-0.0011033875471261,-0.0011004068686151,0.0007143120581385,0.0007174332903436,-0.0029919018828999,-0.0029920769370638,-0.0018423916217241,-0.0018421389067374,,,0.1000000000000014,0.2000000000000028,12.795905,16.94,6.7,162.38176461466892,0.9,8.8,0.2000000000000001,2022Q1,0.0,0.0,0.0,-0.07461041666666635,-0.07461041666666635,-0.07461041666666635
2022-03,2022Q1,5.920606199774243,4.8,4.5,5.5,5.0,0.9206061997742427,1.0,0.9206061997742427,1.3732432543861322,0.0,0.0016302501532692,0.0016300096490218,4.4415781460305226e-05,4.457674823310498e-05,0.0052081026264676,0.0052162433989835,0.004685464794969,0.0046870599793764,0.0009535996127807,0.0009527516460929,0.0023401521140089,0.0023395101837746,4.8,4.77,-0.7000000000000028,-3.799999999999997,5.0,3.5,-3.525412,19.61490847997169,1.5,8.3,0.2999999999999998,2022Q1,0.0,0.0,0.0,0.12314809782608682,0.12314809782608682,0.12314809782608682
2022-04,2022Q2,2.0069797534625,0.8,4.8,4.5,4.65,-2.6430202465375006,-1.0,2.6430202465375006,-3.913626446311743,-4.0,0.0027996832561738,0.0027991526246637,0.003232189446604,0.0032323217924241,0.0065470967856873,0.0065549887499323,0.0065564181150434,0.0065672650596215,0.0026799359843132,0.0026800929651613,0.0011591397884795,0.0011591693780284,,,-2.1000000000000014,-6.700000000000003,-2.9,-1.3,-11.1,-4.10969699357737,2.1,8.0,0.2999999999999998,2022Q2,0.0,0.0,0.0,-0.3987948240165631,-0.3987948240165631,-0.3987948240165631
2022-05,2022Q2,2.9163916502982987,0.8,4.8,4.5,4.65,-1.7336083497017016,-1.0,1.7336083497017016,0.9094118968357989,0.0,-0.0025970900360712,-0.0025970995923928,-0.0026633552607686,-0.0026632294768655,0.0011930006492371,0.0011951262299341,0.0009059641167648,0.0009099974754909,-0.0030262342584107,-0.0030264111710097,-0.0024212717461136,-0.0024214919835696,,,2.200000000000003,7.100000000000001,0.7,-1.3,-6.7,9.6423342396988,2.1,6.4,-0.1999999999999993,2022Q2,0.0,0.0,0.0,-0.20839452380952395,-0.20839452380952395,-0.20839452380952395
2022-06,2022Q2,3.184533506279569,0.8,4.8,4.5,4.65,-1.4654664937204314,-1.0,1.4654664937204314,0.26814185598127027,0.0,0.003357689751442,0.0033564620059587,0.0038749271455147,0.0038756170003633,0.0068732612219759,0.0068813878411373,0.0084830209569661,0.0084956619321987,0.0048248351567192,0.0048251176330711,0.005728942869138,0.0057284635312147,0.8,1.16,0.6000000000000014,7.199999999999996,3.9,4.7,3.1,30.63676092032008,2.5,6.1,-0.4000000000000003,2022Q2,0.0,0.0,0.0,0.1296802380952382,0.1296802380952382,0.1296802380952382
2022-07,2022Q3,6.575776962143659,4.0,0.8,4.8,2.8,3.7757769621436594,1.0,3.7757769621436594,3.3912434558640903,3.2,0.0048621790729996,0.0048624273181805,0.0047239044802243,0.0047250240473943,0.0085979156621514,0.0086102034488515,0.012360044173411,0.0123759633640494,0.0085087189660872,0.0085083173766815,0.0080867302432898,0.0080869107290042,,,-1.2000000000000028,-1.5,3.8,6.3,2.7,-21.94311343432876,2.7,4.2,-0.0999999999999996,2022Q3,0.0,0.0,0.0,-0.20469523809523804,-0.20469523809523804,-0.20469523809523804
2022-08,2022Q3,4.914822655610393,4.0,0.8,4.8,2.8,2.114822655610393,1.0,2.114822655610393,-1.6609543065332666,0.0,-0.0035270376805681,-0.0035272449946338,-0.0038595150603841,-0.0038602465291797,2.795801230748296e-05,2.363996853249617e-05,-0.0023148233958623,-0.0023218276888027,-0.0060044163465319,-0.006004763595242,-0.005977394404231,-0.005976663021628,,,0.3999999999999986,-0.8999999999999986,4.2,10.7,5.4,1.41745116119487,2.5,2.3,-0.1000000000000005,2022Q3,-0.10000000000000009,-0.10000000000000009,-0.050000000000000266,-0.1061565217391307,-0.006156521739130616,-0.006156521739130616
2022-09,2022Q3,5.290797494691089,4.0,0.8,4.8,2.8,2.4907974946910896,1.0,2.4907974946910896,0.37597483908069673,0.0,0.0004416857082283,0.0004417126251108,0.0017225465832486,0.0017225957314661,0.0041144689395538,0.0041127676303771,0.0044112115068497,0.004410760381559,0.0006311144786397,0.0006302595920695,0.0018442056667262,0.0018449972599863,4.0,3.68,0.7000000000000028,-3.0,6.3,0.89,2.5,22.36593059936908,2.8,0.9,0.2000000000000001,2022Q3,0.0,0.0,0.0,0.1586565217391307,0.1586565217391307,0.1586565217391307
2022-10,2022Q4,4.726780428734635,3.0,4.0,0.8,2.4,2.326780428734635,1.0,2.326780428734635,-0.5640170659564543,-1.0,-0.0103898705144468,-0.0103900244743234,-0.0088462446401076,-0.0088464751565835,-0.0065934974383518,-0.0065984511320881,-0.0052534876647237,-0.0052529500649641,-0.0091318860750565,-0.0091306385733096,-0.0075492875268398,-0.0075490904314704,,,-0.8999999999999986,-1.8999999999999984,5.0,2.24,-0.5,-1.7028715088187902,2.1,-1.3,0.0,2022Q4,0.0,0.0,0.0,0.0894722222222224,0.0894722222222224,0.0894722222222224
2022-11,2022Q4,3.948178774224129,3.0,4.0,0.8,2.4,1.5481787742241293,1.0,1.5481787742241293,-0.7786016545105059,0.0,-0.0041157886086614,-0.0041152835099885,-0.0034106163863969,-0.0034105106059755,-0.000580050209776,-0.0005786626055073,0.0003766649270495,0.0003756539963075,-0.0032661322576846,-0.0032663230765637,-0.0015874637772972,-0.0015865917731544,,,-1.2000000000000028,-1.8999999999999984,2.2,0.43,-5.9,1.22510209184099,1.6,-1.3,0.2000000000000001,2022Q4,0.0,0.0,0.0,0.12730505050505037,0.12730505050505037,0.12730505050505037
2022-12,2022Q4,3.2559221427232607,3.0,4.0,0.8,2.4,0.8559221427232608,1.0,0.8559221427232608,-0.6922566315008685,0.0,0.0011980234107518,0.0011977697527205,0.0016419189034837,0.0016415993637795,0.00494327411936,0.0049521321741272,0.0037664853479875,0.0037683465492313,-0.0001128606009059,-0.0001128671228906,0.0004338864497015,0.0004337931485518,3.0,1.85,-1.0,-5.700000000000003,1.3,-4.55,-1.8,7.94877639404048,1.8,-0.7,-0.2000000000000001,2022Q4,0.0,0.0,0.0,0.40251818181818155,0.40251818181818155,0.40251818181818155
2023-01,2023Q1,2.586310946859919,4.7,3.0,4.0,3.5,-0.913689053140081,-1.0,0.913689053140081,-0.6696111958633417,1.7000000000000002,0.0005751009162811,0.0005754198969629,0.0010169548930147,0.0010170628619987,0.004068357144481,0.0040731305706502,0.0037634229093939,0.0037681493431664,0.0001887376880267,0.0001896518714123,-0.0003123194019206,-0.0003119223851058,,,3.1000000000000014,14.6,-9.793162,-4.8,,,2.1,-0.8,0.0,2023Q1,0.0,0.0,0.0,-0.21261212121212125,-0.21261212121212125,-0.21261212121212125
2023-02,2023Q1,2.2218875617713767,4.7,3.0,4.0,3.5,-1.2781124382286233,-1.0,1.2781124382286233,-0.36442338508854233,0.0,0.0015600329494855,0.0015606155218998,0.0009337308951988,0.0009344376416828,0.005048015585144,0.0050553161110764,0.0041027675711731,0.0041060781274346,0.0005639801659456,0.0005649156687392,0.0008553058455731,0.0008550125316393,,,2.5,1.6000000000000014,18.774816,11.0,3.5,6.16665015357178,1.0,-1.4,0.0999999999999996,2023Q1,0.0,0.0,0.0,0.2534616666666669,0.2534616666666669,0.2534616666666669
2023-03,2023Q1,4.771538330191473,4.7,3.0,4.0,3.5,1.2715383301914729,1.0,1.2715383301914729,2.549650768420096,0.0,0.0021134307032861,0.0021132923603237,0.0021285933338426,0.0021291753190419,0.0055746780453191,0.0055839624183289,0.0065070239676883,0.0065109508856986,0.0030326633347035,0.0030328383183433,0.0043803122435168,0.004380690602989,4.7,4.04,-0.7000000000000028,1.2999999999999972,3.9,5.92,10.6,5.7955597580915095,0.7,-2.5,-0.2999999999999998,2023Q1,0.0,0.0,0.0,0.12726804347826048,0.12726804347826048,0.12726804347826048
2023-04,2023Q2,8.62106305867474,6.5,4.7,3.0,3.85,4.77106305867474,1.0,4.77106305867474,3.8495247284832663,1.7999999999999998,0.0055664880565868,0.0055653096690921,0.0058950519201304,0.0058950350566162,0.0091206335048124,0.009133551227789,0.0104399443333411,0.0104538040027739,0.006892950391645,0.006893353802104,0.0047282423720056,0.0047286738047123,,,-2.699999999999996,-1.7999999999999972,5.6,8.33,18.4,-25.70552033857584,0.1,-3.6,-0.0999999999999996,2023Q2,0.0,0.0,0.0,-0.20697304347826062,-0.20697304347826062,-0.20697304347826062
2023-05,2023Q2,8.424163304140109,6.5,4.7,3.0,3.85,4.574163304140109,1.0,4.574163304140109,-0.1968997545346305,0.0,0.0029102385329793,0.0029099728389347,0.0020691897469968,0.0020695947797264,0.0063373520233451,0.0063494970574085,0.0072511959662391,0.0072638091486214,0.0038985202814383,0.0038987471894367,0.0033501150864978,0.0033509830480646,,,-0.4000000000000057,-1.3000000000000045,3.5,7.4,12.7,-15.078484549638391,0.2,-4.6,0.0,2023Q2,0.0,0.0,0.0,-0.3004161904761904,-0.3004161904761904,-0.3004161904761904
